id,target
Qt1fGUB0Vz.jpeg,6.560882e-05
j4Rhioq7R3.jpeg,0.026689442
rD0hgFHJUZ.jpeg,0.001278047
aY5z1EJsJ6.jpeg,0.99999976
qZ3IoxD2TE.jpeg,0.0010633043
BOFtxEERkV.jpeg,8.551563e-05
9hqOXpYGbK.jpeg,0.95297194
BhA8T8Ij32.jpeg,0.004496943
rXexUH9dCM.jpeg,0.004759194
RdYDVBxwvq.jpeg,0.9999974
8iV3hx6XAj.jpeg,0.00069820276
aleXj7h7JP.jpeg,0.0015831032
RVoqYx4fJQ.jpeg,0.01001577
hHjoWRshoP.jpeg,0.03515798
yt9GwWtzr8,0.9997441
IHSw9S145d.jpeg,0.000107408334
6TDyS6kEN5,0.9980696
SnqrAkeuoR.jpeg,0.9999813
qMYFA0362c.jpeg,0.00064911577
qu9Fy9JSTI.jpeg,0.0031221467
C6F1TgBtUF.jpeg,0.0126788495
1WXHpfzzMR,0.1323369
K4Up1TZUzr.jpeg,1.6786122e-07
I4zUha5aN2,0.9996872
9RcLqe8IL0,0.07442862
owbU2PLVvj.jpeg,0.9985044
BbnCzR9WmU.jpeg,0.0006024385
9hEvvkphC0.jpeg,4.9766923e-06
wCtgGW3hJY.jpeg,0.9991033
BI4OMtn1TV.jpeg,1.0
veiMOrSUGs.jpeg,1.0
0SSwUAl04C,0.99762386
ttYqSuIDlX.jpeg,0.3454308
uyQOYoZvoi.jpeg,0.9993717
c4RM6zDGCT.jpeg,0.558191
a9WGXGKAs7.jpeg,2.0682612e-06
Be4yYleKvl.jpeg,1.0
VUlSUkWiyP.jpeg,0.9998264
qfPjoawQQt.jpeg,0.002450438
bjOtIg7PxW.jpeg,3.7707186e-06
bKtwCN3OsO.jpeg,0.00025222448
09Egy0VfTa.jpeg,0.9999964
tWGnZufeV2,0.9944665
9KNsL3qq01.jpeg,0.0010700664
2ElVVjcp4a,0.9811209
ieoJ3UoPFc.jpeg,0.0060322415
A2knaMz6Gf.jpeg,0.004081027
JcPcU6LY2b.jpeg,0.00073185447
b4bfgPwia6.jpeg,0.00010723498
PxvUp9NTCm.jpeg,0.9999999
