id,target
Qt1fGUB0Vz.jpeg,0.9809132
j4Rhioq7R3.jpeg,0.97875345
rD0hgFHJUZ.jpeg,0.05669353
aY5z1EJsJ6.jpeg,0.99999976
qZ3IoxD2TE.jpeg,0.87097704
BOFtxEERkV.jpeg,0.39549264
9hqOXpYGbK.jpeg,0.02781791
BhA8T8Ij32.jpeg,0.97115964
rXexUH9dCM.jpeg,0.3039387
RdYDVBxwvq.jpeg,0.99999905
8iV3hx6XAj.jpeg,0.020353327
aleXj7h7JP.jpeg,0.9457617
RVoqYx4fJQ.jpeg,0.009815627
hHjoWRshoP.jpeg,0.016620021
yt9GwWtzr8,1.0
IHSw9S145d.jpeg,0.6230695
6TDyS6kEN5,0.9999995
SnqrAkeuoR.jpeg,1.0
qMYFA0362c.jpeg,0.11610407
qu9Fy9JSTI.jpeg,0.101173066
C6F1TgBtUF.jpeg,0.7999584
1WXHpfzzMR,0.9999994
K4Up1TZUzr.jpeg,0.0020726928
I4zUha5aN2,0.9983594
9RcLqe8IL0,1.0
owbU2PLVvj.jpeg,1.0
BbnCzR9WmU.jpeg,0.06255925
9hEvvkphC0.jpeg,0.9384424
wCtgGW3hJY.jpeg,0.9999982
BI4OMtn1TV.jpeg,0.79729176
veiMOrSUGs.jpeg,0.9997148
0SSwUAl04C,1.0
ttYqSuIDlX.jpeg,0.0048915176
uyQOYoZvoi.jpeg,0.99999857
c4RM6zDGCT.jpeg,0.0002403762
a9WGXGKAs7.jpeg,0.9978563
Be4yYleKvl.jpeg,1.0
VUlSUkWiyP.jpeg,0.9998305
qfPjoawQQt.jpeg,0.13381794
bjOtIg7PxW.jpeg,0.5807894
bKtwCN3OsO.jpeg,0.19695199
09Egy0VfTa.jpeg,0.9952018
tWGnZufeV2,0.99999356
9KNsL3qq01.jpeg,0.033898633
2ElVVjcp4a,0.99996495
ieoJ3UoPFc.jpeg,0.041183416
A2knaMz6Gf.jpeg,0.8092999
JcPcU6LY2b.jpeg,0.84424233
b4bfgPwia6.jpeg,0.010510963
PxvUp9NTCm.jpeg,0.08499733
0666kmCAAC.jpeg,0.0002992598
EHC1kBFCRk.jpeg,0.90635145
JBKIyiD2z0.jpeg,0.9437935
8Pg60O6jIi.jpeg,0.85508674
AS88fqPK2c.jpeg,0.20037784
oGECKjTj5S,0.93305755
570E66nY4r.jpeg,0.98692864
S5RZQ9BWeH.jpeg,0.8422832
zffkE0f037.jpeg,0.9948685
PdThxA9eWO.jpeg,2.9984792e-05
fiZ8U0vJvW.jpeg,0.99991834
aBkArc3xSO.jpeg,0.62947494
9kDKmUw0QF.jpeg,1.0
K4873kXvtH.jpeg,0.06838371
W0ElnH5ug1.jpeg,1.0
n4UUdJMSOB.jpeg,0.88005745
irXtIZPnTX.jpeg,1.0
rWsZ81s18t.jpeg,0.09693907
IElc1dGMVB.jpeg,0.9997321
aTSivuPmqy.jpeg,0.15418488
s55Ui6sheX.jpeg,3.0655967e-05
rpAbckBrV4.jpeg,0.0004485539
IszVFL8fES.jpeg,0.015510624
azT1BfFdeX.jpeg,0.97506386
8Jpd9SLbqd.jpeg,0.41756314
D1o0PBS4ox,1.0
bmsOUDEAeF.jpeg,0.027974088
82nuz7VlCN.jpeg,0.94837207
bhfiAm6e1y.jpeg,0.9996668
91Ds3oaoqd,0.9999573
J9FQcKddQs.jpeg,0.1509487
hLwkySARL1.jpeg,0.0304151
iVZUU083gm.jpeg,0.46886373
itCfCmFiX5.jpeg,0.00028454073
74w54BCnc6.jpeg,0.54752034
runm54HtOv.jpeg,0.2862485
9bcxdKukar.jpeg,0.21430251
IVchzEEiNL.jpeg,0.99999523
VECsvGAENO.jpeg,0.43500173
R1hy2mf67S.jpeg,0.5052036
QQaDYoaFUi.jpeg,0.37196967
BrMnOYrGd4.jpeg,0.826122
9rQKqH9Df3.jpeg,0.68422973
qf31p5XrLJ.jpeg,0.005249595
qumCTbQKc5.jpeg,0.00012650063
RLgvAq0dV6,0.999998
cmHN8qXUKm.jpeg,0.0021468112
cWcWKtlJFu.jpeg,1.0
gG86EJUTDR,1.0
OY3eYcMkVd,1.0
J9X8bPMCqb.jpeg,0.9853769
b3pdu9OBcM.jpeg,0.0418114
IUW5tpB0W9.jpeg,0.060362954
9QZY5ktNH8.jpeg,0.9995629
B2l8RFqPhF.jpeg,0.1941509
rWseV8Bi33.jpeg,0.9713992
Z4cHEBysVe,1.0
3klXb0HDvL.jpeg,0.9947977
int3NlNL5f.jpeg,0.23620747
7Y1gMf1Bqf.jpeg,0.085580304
AAYdmD7mRY.jpeg,0.0015627162
A77zy0E8zG.jpeg,0.027341254
7YjyLkz1vY.jpeg,0.7286453
Irh8HGAQ4F.jpeg,0.9922935
bcgzZgpeBC.jpeg,0.9980482
AJhvxUoo2W.jpeg,0.10275948
9FHMwlDBz1.jpeg,1.0
JFG7pC4WsS.jpeg,0.3685921
JcEPnVZdXG.jpeg,0.9999999
AgYbJwCtzX.jpeg,0.99999917
crQtHWgFUr,1.0
iCxXfwIZ7O.jpeg,0.0101195155
SMp2FGHS5D.jpeg,0.00011522351
raiAIeJ9tI.jpeg,0.0568087
somuqUAAiw.jpeg,0.81892663
r9fgusZxpG.jpeg,0.00028172767
6SEizYbnpv,1.0
FXlrJgugCl.jpeg,0.9999596
lVsKZNKAz8,0.9999999
86jSqrnfva.jpeg,0.008730738
SDvP2w9cVq.jpeg,0.00010104019
am0fhckwjz.jpeg,0.00045346032
OhYbEFGS4h,0.99993205
Ge5CPNb8Zh.jpeg,0.99999845
phBaEIgA3O.jpeg,0.9999968
rQ4lAGgFLr.jpeg,0.812182
kqNd1OPEkG.jpeg,0.84289247
T1ZGGXHAi1,0.99999404
ikBfnFWbSk.jpeg,0.8870591
SH9lhXCQcc.jpeg,0.04469541
ApPOr23lzd,0.9760961
3799mntej2,1.0
E641XNxbo9.jpeg,0.3363444
oQQR8GD9Jo,1.0
iaGyKvUvd6.jpeg,0.7790458
sWi8BPaL3Z.jpeg,0.846262
9341qRzJ4A.jpeg,0.011585829
2kQdv7QUTR.jpeg,0.9999982
jxiwyGuGPh.jpeg,0.022003945
hsi5VQCo2d.jpeg,0.33211744
AlzRudTj0X.jpeg,0.9896835
je3wdfauvz.jpeg,0.5901678
wtLU8hoAz4.jpeg,0.9999697
j5VSJ21Wx0.jpeg,0.97011065
IKJzSa0UHc.jpeg,0.75002974
BEeMouBbFb.jpeg,0.93406147
Bu8beEifqu.jpeg,0.00027159238
